"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"COMPONENTE";"H15";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"CH03";"CH04";"CH05";"CH06";"CH07";"CH08";"CH09";"CH10";"CH11";"CH12";"CH13";"CH14";"CH15";"CH15_COD";"CH16";"CH16_COD";"NIVEL_ED";"ESTADO";"CAT_OCUP";"CAT_INAC";"IMPUTA";"PP02C1";"PP02C2";"PP02C3";"PP02C4";"PP02C5";"PP02C6";"PP02C7";"PP02C8";"PP02E";"PP02H";"PP02I";"PP03C";"PP03D";"PP3E_TOT";"PP3F_TOT";"PP03G";"PP03H";"PP03I";"PP03J";"INTENSI";"PP04A";"PP04B_COD";"PP04B1";"PP04B2";"PP04B3_MES";"PP04B3_ANO";"PP04B3_DIA";"PP04C";"PP04C99";"PP04D_COD";"PP04G";"PP05B2_MES";"PP05B2_ANO";"PP05B2_DIA";"PP05C_1";"PP05C_2";"PP05C_3";"PP05E";"PP05F";"PP05H";"PP06A";"PP06C";"PP06D";"PP06E";"PP06H";"PP07A";"PP07C";"PP07D";"PP07E";"PP07F1";"PP07F2";"PP07F3";"PP07F4";"PP07F5";"PP07G1";"PP07G2";"PP07G3";"PP07G4";"PP07G_59";"PP07H";"PP07I";"PP07J";"PP07K";"PP08D1";"PP08D4";"PP08F1";"PP08F2";"PP08J1";"PP08J2";"PP08J3";"PP09A";"PP09A_ESP";"PP09B";"PP09C";"PP09C_ESP";"PP10A";"PP10C";"PP10D";"PP10E";"PP11A";"PP11B_COD";"PP11B1";"PP11B2_MES";"PP11B2_ANO";"PP11B2_DIA";"PP11C";"PP11C99";"PP11D_COD";"PP11G_ANO";"PP11G_MES";"PP11G_DIA";"PP11L";"PP11L1";"PP11M";"PP11N";"PP11O";"PP11P";"PP11Q";"PP11R";"PP11S";"PP11T";"P21";"DECOCUR";"IDECOCUR";"RDECOCUR";"GDECOCUR";"PDECOCUR";"ADECOCUR";"PONDIIO";"TOT_P12";"P47T";"DECINDR";"IDECINDR";"RDECINDR";"GDECINDR";"PDECINDR";"ADECINDR";"PONDII";"V2_M";"V3_M";"V4_M";"V5_M";"V8_M";"V9_M";"V10_M";"V11_M";"V12_M";"V18_M";"V19_AM";"V21_M";"T_VI";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOQRRHLLKPCDEGKDB00705098";2021;2;1;3;1;43;"N";14;120;3;1;01/01/1900;27;5;1;1;1;1;6;2;"05";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;20;0;2;0;2;2;2;1;8401;2;0;0;0;0;10;0;"20332";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;9;4;2;2;2;2;5;2;2;2;1;0;2;1;1;3;39000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;39000;"6";"6";"6";"0";"6";"7";145;0;39000;"6";"7";"6";"0";"7";"8";179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQRTHLLKPCDEGKDB00705099";2021;2;1;1;1;43;"N";14;100;1;2;16/03/1943;78;4;1;1;2;0;2;1;"";1;"";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";100;0;19000;"3";"3";"3";"0";"3";"4";118;19000;0;0;0;0;0;0;0;0;0;0;0;19000;30000;"2";"2";"2";"0";"2";"3";15000;"3";"4";"3";"0";"4";"5";124
"TQRMNOQRTHLLKPCDEGKDB00705099";2021;2;1;2;1;43;"N";14;100;3;2;11/08/1964;56;5;1;2;2;0;9;2;"98";1;"";1;"";1;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";100;0;11000;"2";"2";"2";"0";"2";"2";124;11000;0;0;0;0;0;0;0;0;0;0;0;11000;30000;"2";"2";"2";"0";"2";"3";15000;"3";"4";"3";"0";"4";"5";124
"TQRMNOQRUHLLKPCDEGKDB00705100";2021;2;1;1;1;43;"N";14;99;1;2;23/02/1983;38;1;4;1;2;0;2;1;"";4;"203";1;"";2;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";99;0;2500;"1";"1";"1";"0";"1";"1";118;0;0;0;2500;0;0;0;0;0;0;0;0;2500;24500;"2";"2";"2";"0";"2";"2";4083,33;"1";"1";"1";"0";"1";"1";124
"TQRMNOQRUHLLKPCDEGKDB00705100";2021;2;1;2;1;43;"N";14;99;2;1;26/05/1988;32;1;4;1;2;0;4;2;"05";1;"";1;"";3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;40;0;1;2;1;1;2;2;4000;2;0;0;0;0;8;0;"72313";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;4;2;2;2;2;5;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";99;0;0;"0";"0";"0";"0";"0";"0";99;0;0;0;0;0;0;0;0;0;0;0;0;0;24500;"2";"2";"2";"0";"2";"2";4083,33;"1";"1";"1";"0";"1";"1";124
"TQRMNOQRUHLLKPCDEGKDB00705100";2021;2;1;3;1;43;"N";14;99;3;2;20/03/2001;20;5;4;1;2;0;4;2;"01";1;"";1;"";3;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";99;0;11000;"2";"2";"2";"0";"2";"2";121;0;0;0;11000;0;0;0;0;0;0;0;0;11000;24500;"2";"2";"2";"0";"2";"2";4083,33;"1";"1";"1";"0";"1";"1";124
"TQRMNOQRUHLLKPCDEGKDB00705100";2021;2;1;4;1;43;"N";14;99;3;2;14/08/2006;14;5;4;1;1;1;4;2;"01";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";99;0;0;"0";"0";"0";"0";"0";"0";99;0;0;0;0;0;0;0;0;0;0;0;0;0;24500;"2";"2";"2";"0";"2";"2";4083,33;"1";"1";"1";"0";"1";"1";124
"TQRMNOQRUHLLKPCDEGKDB00705100";2021;2;1;5;1;43;"N";14;99;8;2;19/01/1994;27;5;4;2;2;0;9;2;"98";1;"";1;"";1;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";99;0;11000;"2";"2";"2";"0";"2";"2";123;11000;0;0;0;0;0;0;0;0;0;0;0;11000;24500;"2";"2";"2";"0";"2";"2";4083,33;"1";"1";"1";"0";"1";"1";124
"TQRMNOQRUHLLKPCDEGKDB00705100";2021;2;1;6;0;43;"N";14;99;5;1;24/07/2017;3;5;3;2;3;0;0;0;"";1;"";6;"";7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";99;0;0;"0";"0";"0";"0";"0";"0";99;0;0;0;0;0;0;0;0;0;0;0;0;0;24500;"2";"2";"2";"0";"2";"2";4083,33;"1";"1";"1";"0";"1";"1";124
"TQRMNOSPQHLLKPCDEGKDB00705101";2021;2;1;1;1;43;"N";14;100;1;2;01/01/1900;57;5;1;1;2;0;7;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;2;20;20;2;0;2;2;2;1;8501;2;0;0;0;0;8;0;"41332";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;30000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;30000;"5";"5";"5";"0";"5";"6";118;25000;55000;"8";"9";"8";"0";"9";"9";141;0;0;0;0;0;0;0;0;0;0;0;0;0;55000;"5";"5";"5";"0";"5";"6";55000;"9";"10";"9";"0";"10";"10";134
"TQRMNOSPXHLLLOCDEFOCD00705132";2021;2;1;3;1;41;"N";8;644;3;2;27/12/1989;31;1;1;1;2;0;6;2;"01";2;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;32;0;2;0;2;2;2;1;9200;2;0;0;0;0;8;0;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;50000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;50000;"7";"8";"9";"0";"8";"9";646;0;50000;"8";"8";"9";"0";"8";"9";671;0;0;0;0;0;0;0;0;0;0;0;0;0;170000;"10";"10";"10";"0";"10";"10";34000;"7";"8";"9";"0";"8";"9";687
"TQRMNOSPXHLLLOCDEFOCD00705132";2021;2;1;4;0;41;"N";8;644;5;1;03/09/2016;4;5;1;2;1;2;1;2;"00";1;"";6;"";7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";644;0;0;"0";"0";"0";"0";"0";"0";644;0;0;0;0;0;0;0;0;0;0;0;0;0;170000;"10";"10";"10";"0";"10";"10";34000;"7";"8";"9";"0";"8";"9";687
"TQRMNOSPXHLLLOCDEFOCD00705132";2021;2;1;5;1;41;"N";8;644;4;1;21/08/1984;36;1;1;1;2;0;6;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;32;0;2;0;2;2;2;1;8600;2;0;0;0;0;99;9;"92332";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;50000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;50000;"8";"8";"9";"0";"8";"9";646;0;50000;"8";"8";"9";"0";"8";"9";676;0;0;0;0;0;0;0;0;0;0;0;0;0;170000;"10";"10";"10";"0";"10";"10";34000;"7";"8";"9";"0";"8";"9";687
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;1;1;41;"N";8;611;1;1;05/07/1953;67;2;1;1;2;0;2;1;"";1;"";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";611;0;14000;"2";"2";"3";"0";"2";"3";633;14000;0;0;0;0;0;0;0;0;0;0;0;14000;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;2;1;41;"N";8;611;2;2;24/03/1957;64;2;1;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;32;0;2;0;2;2;2;1;8401;2;0;0;0;0;99;9;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;20000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;20000;"3";"4";"4";"0";"3";"5";613;0;20000;"4";"4";"5";"0";"4";"5";637;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;3;1;41;"N";8;611;3;2;01/05/1978;43;1;1;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;32;0;2;0;2;2;2;1;8401;2;0;0;0;0;99;9;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;36000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;36000;"6";"6";"7";"0";"6";"8";613;0;36000;"6";"7";"7";"0";"6";"8";637;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;4;0;41;"N";8;611;5;1;28/11/2017;3;5;1;2;3;0;0;0;"";1;"";6;"";7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";611;0;0;"0";"0";"0";"0";"0";"0";611;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;5;1;41;"N";8;611;5;2;11/10/2008;12;5;1;1;1;1;2;2;"06";1;"";1;"";1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";611;0;0;"0";"0";"0";"0";"0";"0";611;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;6;1;41;"N";8;611;5;2;09/01/1991;30;5;4;1;1;1;7;2;"02";1;"";1;"";5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";611;0;0;"0";"0";"0";"0";"0";"0";611;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOSQPHLLLOCDEFOCD00705133";2021;2;1;7;1;41;"N";8;611;4;1;29/01/1989;32;1;4;1;2;0;2;1;"";1;"";1;"";2;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;70;0;2;0;2;2;3;2;4903;2;0;0;0;0;1;0;"34123";4;0;0;0;3;3;1;2;7;6;2;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;25000;"4";"4";"5";"0";"4";"6";629;0;25000;"4";"5";"5";"0";"5";"6";628;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"9";"0";"8";"9";13571,43;"3";"3";"4";"0";"3";"5";686
"TQRMNOQQVHLOLPCDEFOCD00705134";2021;2;1;1;1;41;"N";8;387;1;2;25/05/1978;43;5;1;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;2;0;2;2;2;1;8401;2;0;0;0;0;99;9;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;30000;0;0;0;15000;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;30000;"5";"5";"6";"0";"5";"7";378;0;45000;"7";"8";"8";"0";"8";"9";401;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;"7";"8";"9";"0";"8";"9";22500;"5";"6";"7";"0";"6";"8";432
"TQRMNOQQVHLOLPCDEFOCD00705134";2021;2;1;2;1;41;"N";8;387;8;1;30/12/1969;51;5;4;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;20;0;2;0;2;2;2;2;6000;2;0;0;0;0;99;9;"45332";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;9;4;2;2;2;2;5;2;2;2;2;5;2;2;1;4;15000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;15000;"2";"2";"3";"0";"2";"4";419;0;15000;"2";"2";"3";"0";"2";"4";406;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;"7";"8";"9";"0";"8";"9";22500;"5";"6";"7";"0";"6";"8";432
"TQRMNOQQVHLOLPCDEFOCD00705134";2021;2;1;3;1;41;"N";8;387;9;2;02/04/2000;21;5;1;1;1;1;7;2;"04";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;36;0;2;0;2;2;2;2;5601;2;0;0;0;0;6;0;"30313";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;20000;0;0;0;10000;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;20000;"3";"3";"4";"0";"3";"5";391;0;30000;"5";"6";"6";"0";"6";"7";403;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;"7";"8";"9";"0";"8";"9";22500;"5";"6";"7";"0";"6";"8";432
"TQRMNOQQVHLOLPCDEFOCD00705134";2021;2;1;4;0;41;"N";8;387;3;1;15/05/2016;5;5;1;2;1;1;1;2;"00";1;"";1;"";7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";387;0;0;"0";"0";"0";"0";"0";"0";387;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;"7";"8";"9";"0";"8";"9";22500;"5";"6";"7";"0";"6";"8";432
"TQRMNOQQYHLOLPCDEFOCD00705135";2021;2;1;1;1;41;"N";8;284;1;1;15/11/1944;76;2;1;1;2;0;2;1;"";3;"18";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";284;0;30000;"5";"6";"6";"0";"6";"7";293;20000;0;0;0;0;0;0;0;0;0;0;10000;30000;60000;"5";"6";"7";"0";"6";"7";30000;"7";"7";"9";"0";"7";"9";283
"TQRMNOQQYHLOLPCDEFOCD00705135";2021;2;1;2;1;41;"N";8;284;2;2;01/08/1948;72;2;1;1;2;0;2;1;"";4;"221";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";284;0;30000;"5";"5";"6";"0";"5";"7";293;20000;0;0;0;0;0;0;0;0;0;0;10000;30000;60000;"5";"6";"7";"0";"6";"7";30000;"7";"7";"9";"0";"7";"9";283
"TQRMNORXVHLOLPCDEFOCD00705136";2021;2;1;1;1;41;"N";8;406;1;1;03/01/1983;38;1;1;1;2;0;6;1;"";1;"";1;"";6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;48;0;2;0;2;2;3;2;4808;2;0;0;0;0;1;0;"30113";1;0;0;0;1;1;1;2;7;5;2;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;40000;"6";"7";"7";"0";"7";"8";406;0;40000;"7";"7";"8";"0";"7";"8";405;0;0;0;0;0;0;0;0;0;0;0;0;0;112500;"8";"9";"9";"0";"9";"10";22500;"5";"6";"7";"0";"6";"7";456
"TQRMNORXVHLOLPCDEFOCD00705136";2021;2;1;2;1;41;"N";8;406;2;2;05/10/1982;38;1;1;1;2;0;6;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;48;0;2;0;2;2;3;1;8600;2;0;0;0;0;99;9;"40312";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;45000;0;0;0;27500;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;45000;"7";"7";"8";"0";"7";"8";434;0;72500;"9";"9";"10";"0";"9";"10";422;0;0;0;0;0;0;0;0;0;0;0;0;0;112500;"8";"9";"9";"0";"9";"10";22500;"5";"6";"7";"0";"6";"7";456
"TQRMNOQWUHMKLMCDEGKDB00698428";2021;2;1;1;1;43;"N";14;102;1;1;17/01/1960;61;2;1;1;2;0;6;1;"";2;"";1;"";6;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";102;0;50000;"8";"8";"8";"0";"8";"9";124;50000;0;0;0;0;0;0;0;0;0;0;0;50000;137000;"9";"10";"10";"0";"10";"10";34250;"7";"8";"7";"0";"8";"9";145
"TQRMNOQWUHMKLMCDEGKDB00698428";2021;2;1;2;1;43;"N";14;102;2;2;06/08/1967;53;2;1;1;2;0;6;1;"";2;"";1;"";6;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";102;0;50000;"7";"8";"8";"0";"8";"9";123;50000;0;0;0;0;0;0;0;0;0;0;0;50000;137000;"9";"10";"10";"0";"10";"10";34250;"7";"8";"7";"0";"8";"9";145
"TQRMNOQWUHMKLMCDEGKDB00698428";2021;2;1;3;1;43;"N";14;102;3;2;05/07/1996;24;5;1;1;1;1;7;2;"04";2;"";1;"";5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";102;0;0;"0";"0";"0";"0";"0";"0";102;0;0;0;0;0;0;0;0;0;0;0;0;0;137000;"9";"10";"10";"0";"10";"10";34250;"7";"8";"7";"0";"8";"9";145
"TQRMNOQWUHMKLMCDEGKDB00698428";2021;2;1;4;1;43;"N";14;102;7;2;03/02/1940;81;4;1;1;2;0;2;1;"";2;"";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";102;0;37000;"6";"7";"6";"0";"7";"7";112;37000;0;0;0;0;0;0;0;0;0;0;0;37000;137000;"9";"10";"10";"0";"10";"10";34250;"7";"8";"7";"0";"8";"9";145
"TQRMNOPYPHLMLLCDEGKDB00705043";2021;2;1;1;1;43;"N";14;116;1;2;01/01/1900;61;4;1;1;2;0;4;1;"";1;"";1;"";4;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";116;0;16000;"2";"2";"2";"0";"2";"3";138;16000;0;0;0;0;0;0;0;0;0;0;0;16000;16000;"1";"1";"1";"0";"1";"1";16000;"3";"4";"3";"0";"4";"5";138
"TQRMNOSSWHLMLLCDEGKDB00705044";2021;2;1;1;1;43;"N";14;167;1;1;29/05/1963;58;3;1;1;2;0;7;2;"00";1;"";1;"";5;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";167;0;150000;"10";"10";"10";"0";"10";"10";207;150000;0;0;0;0;0;0;0;0;0;0;0;150000;150000;"9";"10";"10";"0";"10";"10";150000;"10";"10";"10";"0";"10";"10";195
"TQRMNOSSXHLMLLCDEGKDB00705045";2021;2;1;1;1;43;"N";14;145;1;1;27/01/1987;34;3;4;1;2;0;4;1;"";2;"";1;"";4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;18;0;1;1;1;2;1;2;4803;2;0;0;0;0;1;0;"30133";1;0;0;0;1;1;1;1;7;5;2;60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;60000;"8";"9";"9";"0";"9";"9";191;0;74000;"9";"10";"9";"0";"9";"10";215;14000;0;0;0;0;0;0;0;0;0;0;0;14000;74000;"6";"7";"7";"0";"7";"8";37000;"8";"8";"8";"0";"8";"9";183
"TQRMNOSSXHLMLLCDEGKDB00705045";2021;2;1;2;1;43;"N";14;145;3;1;24/12/2009;11;5;1;1;1;1;2;2;"05";2;"";1;"";1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";145;0;0;"0";"0";"0";"0";"0";"0";145;0;0;0;0;0;0;0;0;0;0;0;0;0;74000;"6";"7";"7";"0";"7";"8";37000;"8";"8";"8";"0";"8";"9";183
